Gene,59yo tumor periphery astro,59yo tumor core astro,64yo tumor core astro,65yo tumor core astro,21yo Hippocampus astro,22yo Hippocampus astro,53yo A Hippocampus astro,53yo B Hippocampus astro,Fetal ctx 1 astro,Fetal ctx 2 astro,Fetal ctx 3 astro,Fetal ctx 4 astro,Fetal ctx 5 astro,Fetal ctx 6 astro,8yo ctx astro,13yo ctx astro,16yo ctx astro,21yo ctx astro,22yo ctx astro,35yo ctx astro,47yo ctx astro,51yo ctx astro,53yo ctx astro,60yo ctx astro,63yo ctx 1 astro,63yo ctx 2 astro,25yo ctx neuron,22yo ctx oligo,63yo ctx A oligo,63yo ctx B oligo ,47yo ctx oligo,63yo ctx 3 oligo,45yo ctx myeloid,51yo ctx myeloid,63 yo ctx myeloid,47 yo ctx endo,13yo ctx endo,45yo whole cortex,63yo whole cortex,25yo whole cortex,53yo whole cortex,Mouse 1 month astro,Mouse 4 month astro,Mouse 7 month astro,Mouse 9 month astro
Sbds,0.6437635406996124,2.1934467642466693,1.6881747688635937,1.879100059206438,2.0509258570682114,1.7215099396916171,2.147727610277467,1.7911893945034771,1.6819386177962752,8.9,8.1,2.4395111865903525,5.8,5.1,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,2.1275615745216383,1.3145833333334283,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,0.783307668617348,1.1622564258095514,1.3535963052696085,0.8259673065388305,0.8889696071165151,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Sbf2,0.6437635406996124,12.2,7.5,8.5,8.2,9.2,6.4,7.9,5.6,7.2,9.0,11.7,8.4,1.781860430805315,1.8469811179937137,1.7001045322182031,9.6,1.6495669702851168,1.695895045485194,11.0,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,8.2,6.8,4.4,4.1,6.0,4.3,0.783307668617348,6.6,8.2,4.3,4.1,4.5,0.6450249886416404,5.0,0.8080763473055375,6.7,6.8,6.5,6.8
Sbno1,1.9,4.4,2.7,3.0,5.4,4.5,3.4,4.8,2.5,5.4,4.7,5.8,6.0,4.0,2.5,4.0,3.7,4.3,2.6,5.2,2.4,3.3,4.3,2.7,3.4,2.9,6.3,2.6,4.4,3.8,3.4,3.8,4.8,4.5,4.5,1.1,1.3,4.9,0.6450249886416404,4.1,0.8080763473055375,7.2,3.9,9.0,6.3
Scaf11,0.6437635406996124,4.6,5.8,5.6,4.3,3.5,4.0,6.5,1.8,4.6,7.8,6.2,7.1,7.7,3.2,6.2,4.2,6.5,3.8,5.0,3.6,6.7,5.3,4.1,4.5,4.5,3.2,4.2,4.3,6.1,3.7,0.9340251477050561,0.783307668617348,1.1622564258095514,1.3535963052696085,1.7,3.0,3.4,0.6450249886416404,3.6,3.9,7.8,6.6,9.3,8.7
Scamp1,0.7,3.1,3.2,3.6,3.1,4.4,2.9,2.7,0.7,3.6,1.2,4.1,0.7,1.8,3.5,5.3,4.7,3.1,3.3,5.1,2.8,4.9,3.3,3.8,3.7,4.0,2.1275615745216383,2.3,3.3,4.0,5.1,2.3,3.0,2.1,3.0,1.4,1.6,2.4,3.3,3.0,0.8080763473055375,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Scamp3,1.0,3.2,0.5,0.7,3.8,1.4,3.9,2.1,1.7,4.8,1.7,9.7,0.1,0.1,4.3,3.3,3.1,1.3,2.3,3.9,2.5,1.3,1.9,1.2,1.2,2.3,2.2,0.2,2.1,2.8,2.7,0.8,0.2,1.3,1.3,0.8,0.8,0.7,0.1,0.3,0.1,4.4,3.7,9.9,5.1
Scamp5,1.4,2.3,1.2,1.1,3.1,2.2,5.1,2.5,4.4,0.1,3.8,2.7,2.5,0.1,4.4,1.9,3.0,2.7,4.3,1.7,2.2,1.6,1.7,1.0,2.5,1.5,2.1275615745216383,1.2,0.7,2.7,3.5,1.0,0.1,0.2,0.6,1.1,2.4,1.7,0.2,0.9,0.1,9.0,1.7654007805462468,2.587130770372084,10.6
Scaper,3.9,5.6,3.6,5.9,6.9,7.2,3.8,8.6,5.9,7.5,1.877623820754549,7.4,1.5857300073366354,6.3,6.6,8.6,7.4,9.3,5.2,9.0,4.2,9.7,1.5743666392645725,1.2906137992832731,7.2,7.6,10.2,4.1,1.1340430351077464,8.5,6.2,0.9340251477050561,3.8,2.9,3.0,1.5,3.2,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,7.5,3.8,7.1,6.0
Scara3,0.6437635406996124,12.4,7.7,9.4,5.3,8.4,3.5,1.8,1.6819386177962752,9.0,6.0,7.3,1.5857300073366354,5.2,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,4.1,6.6,1.5743666392645725,4.4,5.5,4.6,0.5,0.4,0.1,0.3,0.8,0.2,0.1,0.1,0.1,0.6,1.0,1.5,1.5,2.5,2.4,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Scarb2,0.6437635406996124,2.1934467642466693,1.6881747688635937,1.879100059206438,2.0509258570682114,1.7215099396916171,2.147727610277467,1.7911893945034771,5.9,1.9876584389589567,1.877623820754549,2.4395111865903525,5.3,1.781860430805315,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,2.1275615745216383,1.3145833333334283,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,0.783307668617348,1.1622564258095514,1.3535963052696085,0.8259673065388305,0.8889696071165151,0.9728225326992993,0.6450249886416404,1.036262924667785,4.1,2.097972619136345,1.7654007805462468,13.6,2.044973029667064
Sccpdh,2.6,2.1934467642466693,1.6881747688635937,1.879100059206438,2.0509258570682114,1.7215099396916171,2.147727610277467,8.3,2.0,9.5,7.9,2.4395111865903525,1.8,4.7,7.6,9.8,8.2,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,6.9,1.4406696764484623,1.3528010784901854,2.1275615745216383,7.4,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,1.5,3.0,3.2,1.6,2.6,5.1,2.3,1.036262924667785,3.0,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Scfd1,0.6437635406996124,9.3,8.7,1.879100059206438,7.2,8.2,6.5,8.4,4.7,11.5,6.9,2.2,2.1,5.7,5.2,5.1,7.7,8.1,6.4,9.8,4.3,8.3,8.2,4.2,2.9,3.2,2.1275615745216383,3.5,3.1,7.0,1.7907147628589037,3.6,0.783307668617348,5.4,6.4,2.9,2.8,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,5.9,3.6,7.3,7.2
Scg3,0.6437635406996124,12.4,1.6881747688635937,1.879100059206438,2.0509258570682114,1.7215099396916171,2.147727610277467,1.7911893945034771,5.0,1.0,7.5,2.4395111865903525,1.3,1.2,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,2.1275615745216383,1.3145833333334283,2.7,1.550993577635022,1.7907147628589037,0.9340251477050561,0.7,0.4,0.7,2.2,3.8,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Scg5,0.1,2.1934467642466693,5.2,1.879100059206438,2.0509258570682114,4.3,2.147727610277467,1.7911893945034771,0.1,0.1,2.6,8.0,0.1,0.1,0.7,0.7,0.6,0.5,2.0,0.2,1.0,0.7,1.5,0.3,1.3,3.8,2.1275615745216383,1.3145833333334283,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,0.1,0.2,0.3,3.5,2.1,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,10.0,7.5,7.2,10.4
Scnm1,0.1,2.5,0.1,0.7,1.6,4.4,1.9,1.8,0.1,3.5,1.6,0.1,0.1,0.1,2.1,1.1,1.1,0.4,2.2,1.2,0.5,1.0,2.0,0.8,1.0,1.6,0.1,1.7,1.6,2.5,1.7,0.9,0.1,0.7,0.1,0.1,0.4,0.1,0.1,0.1,0.1,2.097972619136345,1.7654007805462468,2.587130770372084,8.5
Scoc,3.5,7.0,4.9,6.6,7.7,6.5,5.0,4.9,0.1,5.6,1.3,5.0,2.4,2.1,4.7,5.0,3.1,6.4,6.9,5.3,7.0,1.6531882857787248,4.9,1.2906137992832731,6.7,1.3528010784901854,2.1275615745216383,3.6,1.1340430351077464,1.550993577635022,7.7,0.9340251477050561,2.2,1.1,2.0,2.5,1.5,3.8,0.6450249886416404,1.036262924667785,0.8080763473055375,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Scp2,0.6437635406996124,2.1934467642466693,1.6881747688635937,1.879100059206438,2.0509258570682114,1.7215099396916171,2.147727610277467,1.7911893945034771,0.1,1.9876584389589567,1.877623820754549,2.4395111865903525,3.4,1.781860430805315,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,2.1275615745216383,1.3145833333334283,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,0.783307668617348,1.1622564258095514,1.3535963052696085,0.8259673065388305,0.8889696071165151,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Scpep1,2.0,4.0,4.8,5.0,6.7,6.7,6.5,6.1,1.3,0.1,0.2,0.1,0.1,0.1,3.9,8.5,9.4,4.0,5.4,1.973571108789488,1.9,6.5,6.1,6.3,4.7,5.5,7.7,6.4,3.2,5.8,6.4,2.3,5.2,1.1622564258095514,1.3535963052696085,4.1,2.4,3.8,1.0,3.4,2.8,6.5,4.6,9.5,5.4
Scrg1,0.6437635406996124,2.1934467642466693,1.6881747688635937,1.879100059206438,2.0509258570682114,1.7215099396916171,2.147727610277467,1.7911893945034771,6.2,1.9876584389589567,1.877623820754549,5.9,5.8,5.1,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,2.1275615745216383,1.3145833333334283,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,0.3,1.7,2.4,3.3,0.8889696071165151,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Sdc2,0.6437635406996124,8.4,6.9,5.3,2.0509258570682114,1.7215099396916171,5.2,4.5,1.4,1.9876584389589567,4.3,11.4,6.2,1.781860430805315,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,5.5,0.6,0.5,0.5,1.5,0.8,4.1,1.4,1.9,1.8,1.8,2.5,0.6450249886416404,3.8,0.8080763473055375,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Sdc4,0.6437635406996124,9.7,4.3,6.8,2.0509258570682114,1.7215099396916171,7.7,2.8,0.1,2.6,0.7,0.1,0.1,0.1,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,2.2,0.1,0.2,0.9,0.6,0.3,0.2,0.1,0.1,0.2,0.5,0.8,0.2,1.4,0.3,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Sdcbp,0.6437635406996124,2.1934467642466693,1.6881747688635937,1.879100059206438,2.0509258570682114,1.7215099396916171,2.147727610277467,1.7911893945034771,1.6819386177962752,1.9876584389589567,1.877623820754549,2.4395111865903525,1.5857300073366354,1.781860430805315,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,2.1275615745216383,1.3145833333334283,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,0.783307668617348,1.1622564258095514,1.3535963052696085,0.8259673065388305,0.8889696071165151,5.1,0.6450249886416404,1.036262924667785,0.8080763473055375,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Sdccag3,0.1,2.1,1.2,0.8,1.6,1.0,1.4,1.9,1.1,3.2,1.4,6.4,8.3,0.1,1.3,1.3,1.6,0.9,1.4,1.0,0.5,0.8,0.5,0.9,0.5,1.1,1.3,0.6,1.1,1.1,0.9,0.4,0.6,0.8,1.2,0.2,0.2,0.6,0.6,0.6,0.6,6.3,6.2,9.4,6.1
Sdf2,0.8,10.6,4.0,4.3,5.9,5.1,2.147727610277467,4.1,4.8,5.9,6.6,7.9,3.8,3.4,1.8469811179937137,7.1,1.73622212243662,6.9,1.695895045485194,1.973571108789488,1.2159828352030497,9.2,7.6,7.0,1.4406696764484623,1.3528010784901854,10.8,6.2,6.0,1.550993577635022,9.1,4.8,4.9,6.6,1.3535963052696085,2.0,1.9,1.4,0.4,1.4,0.9,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Sdf4,0.7,1.3,0.8,0.6,0.6,0.7,1.7,1.0,1.2,1.7,0.3,4.6,2.2,3.9,2.7,1.6,1.2,0.5,0.7,1.7,0.2,0.2,0.5,0.2,0.3,0.2,0.1,0.1,0.1,0.3,0.2,0.1,0.1,0.2,0.5,0.6,0.5,0.4,0.1,0.3,0.1,11.7,1.7654007805462468,12.8,2.044973029667064
Sdha,0.6437635406996124,5.7,3.9,3.0,10.2,6.1,2.147727610277467,7.2,3.0,8.0,3.2,7.0,0.1,6.5,8.6,8.5,1.73622212243662,6.2,1.695895045485194,11.0,5.9,8.5,6.3,5.1,1.4406696764484623,5.3,4.6,5.4,4.4,1.550993577635022,5.8,4.6,1.6,3.0,3.7,1.8,2.3,2.7,0.5,2.3,2.1,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Sdhb,0.6437635406996124,12.2,7.7,9.4,2.0509258570682114,1.7215099396916171,2.147727610277467,9.2,6.9,10.0,9.3,2.4395111865903525,8.6,0.1,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,2.1275615745216383,1.3145833333334283,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,0.783307668617348,1.1622564258095514,1.3535963052696085,0.8259673065388305,3.8,4.6,1.1,4.9,2.6,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Sdhc,1.5,4.5,3.7,2.9,6.1,4.0,4.7,2.6,0.1,5.3,0.7,5.8,0.8,2.9,8.4,4.3,4.6,5.0,7.6,4.7,1.2159828352030497,6.2,3.8,5.6,1.4406696764484623,1.3528010784901854,6.2,4.4,4.4,7.6,5.4,4.8,0.9,2.4,3.0,1.0,0.9,1.5,1.0,1.4,0.7,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Sdhd,3.5,2.1934467642466693,1.6881747688635937,1.879100059206438,2.0509258570682114,1.7215099396916171,8.4,6.4,3.8,10.7,2.3,10.7,3.5,2.3,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,11.8,7.4,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,0.783307668617348,1.1622564258095514,1.3535963052696085,0.8259673065388305,3.5,1.9,2.8,3.4,3.7,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Sec11a,1.3,2.1934467642466693,1.6881747688635937,1.879100059206438,2.0509258570682114,1.7215099396916171,2.147727610277467,1.7911893945034771,1.9,10.6,1.877623820754549,2.4395111865903525,1.5857300073366354,1.781860430805315,9.4,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,9.8,1.3145833333334283,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,0.783307668617348,1.1622564258095514,1.3535963052696085,0.8259673065388305,0.8889696071165151,3.5,1.3,3.8,2.5,8.9,5.1,11.2,7.9
Sec11c,0.6437635406996124,2.1934467642466693,6.1,1.879100059206438,2.0509258570682114,1.7215099396916171,2.147727610277467,1.7911893945034771,1.6819386177962752,5.5,2.4,7.2,0.1,0.1,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,2.1275615745216383,1.3145833333334283,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,2.3,4.0,6.9,1.5,2.8,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Sec13,0.6437635406996124,11.0,7.0,9.0,7.6,5.1,9.7,9.0,1.6819386177962752,5.1,6.2,10.3,3.3,2.9,7.0,6.9,9.6,4.3,7.3,6.5,3.8,4.8,4.4,2.4,4.8,2.8,1.5,4.0,3.0,7.0,4.7,2.7,3.2,6.4,1.3535963052696085,2.9,3.8,2.2,0.8,3.1,1.4,12.0,9.6,11.0,2.044973029667064
Sec14l2,0.6437635406996124,6.3,1.9,3.4,3.6,6.4,3.9,3.4,0.1,5.7,1.5,2.2,0.1,0.1,1.8469811179937137,1.7001045322182031,8.3,4.8,1.695895045485194,7.8,4.1,4.1,5.5,3.4,6.5,2.9,1.3,1.5,1.2,1.4,2.0,0.8,0.2,0.2,0.1,0.3,0.4,1.4,0.6,1.1,0.9,4.5,5.6,8.9,6.2
Sec22b,1.7,7.2,6.4,7.2,8.0,1.7215099396916171,7.6,5.5,2.7,11.5,4.3,7.7,0.1,2.2,6.6,6.8,7.5,4.6,7.0,8.4,6.4,9.0,7.3,7.3,1.4406696764484623,7.4,8.6,6.9,1.1340430351077464,8.5,9.4,0.9340251477050561,0.783307668617348,5.4,4.2,0.8259673065388305,3.4,2.2,2.8,2.1,1.9,9.7,7.0,9.3,8.6
Sec24c,0.8,1.5,0.9,1.3,2.5,3.3,3.4,1.9,6.3,2.2,3.2,4.9,2.8,0.8,4.5,2.5,2.6,1.8,3.1,2.8,1.6,1.6,1.5,1.3,1.9,1.2,1.3,1.9,1.0,1.9,1.6,0.7,1.3,4.1,4.5,1.3,1.1,0.4,0.1,0.7,0.3,5.2,4.5,6.6,5.4
Sec31a,0.6437635406996124,2.1934467642466693,1.6881747688635937,1.879100059206438,11.4,8.9,2.147727610277467,1.7911893945034771,6.0,1.9876584389589567,1.877623820754549,2.4395111865903525,4.4,1.781860430805315,8.3,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,2.1275615745216383,1.3145833333334283,1.1340430351077464,1.550993577635022,1.7907147628589037,5.6,0.783307668617348,1.1622564258095514,1.3535963052696085,0.8259673065388305,0.8889696071165151,5.1,2.6,5.2,4.6,5.6,5.7,8.6,6.8
Sec61a1,0.6437635406996124,2.1934467642466693,1.6881747688635937,1.879100059206438,8.4,4.8,2.147727610277467,4.6,1.6819386177962752,1.9876584389589567,6.3,2.4395111865903525,1.2,5.2,1.8469811179937137,1.7001045322182031,1.73622212243662,9.5,1.695895045485194,1.973571108789488,1.2159828352030497,8.3,7.1,7.2,1.4406696764484623,1.3528010784901854,6.5,1.3145833333334283,3.0,5.8,7.9,1.7,4.0,7.2,1.3535963052696085,2.9,2.8,0.9,0.3,0.6,0.6,7.9,6.0,13.2,6.0
Sec61a2,0.6437635406996124,7.6,6.6,9.8,2.0509258570682114,1.7215099396916171,2.147727610277467,1.7911893945034771,7.4,5.6,10.0,2.4395111865903525,1.5857300073366354,1.781860430805315,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,4.9,9.1,1.5743666392645725,1.2906137992832731,6.0,1.3528010784901854,2.1275615745216383,1.3145833333334283,1.1340430351077464,1.550993577635022,9.3,5.4,1.9,2.1,2.0,1.1,2.2,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,6.7,1.7,8.9,5.1
Sec61b,0.6437635406996124,2.1934467642466693,5.4,7.0,4.8,1.7215099396916171,11.5,7.6,1.6819386177962752,1.9876584389589567,1.877623820754549,11.6,0.1,1.781860430805315,5.5,6.1,1.73622212243662,4.0,1.695895045485194,7.0,1.2159828352030497,1.6531882857787248,7.4,1.2906137992832731,1.4406696764484623,1.3528010784901854,2.1275615745216383,1.3145833333334283,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,3.1,1.1622564258095514,1.3535963052696085,0.8259673065388305,4.5,1.5,0.4,2.5,0.1,7.8,5.3,3.1,6.1
Sec62,0.6437635406996124,7.8,6.3,7.9,2.0509258570682114,1.7215099396916171,7.0,1.7911893945034771,3.9,10.2,6.0,10.5,4.5,5.6,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,2.1275615745216383,7.1,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,0.783307668617348,5.0,7.8,4.0,3.4,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,2.097972619136345,1.7654007805462468,13.2,2.044973029667064
Sec63,2.0,9.4,8.2,6.6,4.0,4.4,3.8,6.0,2.8,6.1,4.1,3.6,2.6,4.2,3.3,3.8,2.8,5.0,3.7,4.2,4.1,5.7,4.9,3.7,3.9,3.8,6.6,3.7,5.7,7.9,4.9,0.9340251477050561,5.1,3.6,5.4,2.1,2.7,2.8,3.1,3.3,3.3,11.8,8.1,9.0,11.5
Secisbp2l,0.6437635406996124,7.7,3.4,6.9,2.0509258570682114,1.7215099396916171,2.147727610277467,1.7911893945034771,2.2,4.0,6.0,7.1,4.1,3.6,7.1,7.4,8.2,1.6495669702851168,6.4,9.7,6.9,1.6531882857787248,1.5743666392645725,5.9,1.4406696764484623,7.7,10.7,1.3145833333334283,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,4.7,3.8,5.0,3.2,3.3,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,11.1,9.1,10.3,2.044973029667064
Sel1l,3.4,7.9,4.8,6.1,10.7,5.8,7.5,8.5,1.7,2.4,1.2,6.4,2.1,1.8,6.2,6.4,7.2,6.2,4.5,9.3,3.3,6.1,6.0,5.3,4.8,4.5,6.6,4.1,5.8,6.9,9.3,3.3,0.783307668617348,1.1622564258095514,7.1,1.9,2.0,3.6,2.7,3.9,3.4,9.7,9.0,11.8,10.9
Selenbp1,0.6437635406996124,0.4,0.2,0.1,8.2,1.7215099396916171,5.4,2.8,0.1,2.1,1.3,2.8,2.7,0.1,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,0.3,0.8,0.2,0.4,0.6,0.4,0.4,2.2,5.9,3.3,2.7,1.1,0.2,1.6,1.0,8.8,7.3,2.587130770372084,11.5
Selk,0.6437635406996124,2.1934467642466693,1.6881747688635937,1.879100059206438,2.0509258570682114,1.7215099396916171,2.147727610277467,1.7911893945034771,7.0,10.3,1.877623820754549,2.4395111865903525,0.1,1.781860430805315,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,2.1275615745216383,1.3145833333334283,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,0.783307668617348,1.1622564258095514,1.3535963052696085,0.8259673065388305,0.8889696071165151,0.9728225326992993,2.6,1.036262924667785,3.9,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Sema4a,0.6437635406996124,0.3,0.3,0.2,4.5,3.4,1.4,1.7,7.4,2.2,1.5,1.5,1.4,0.1,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,3.4,6.5,8.1,4.5,5.5,6.1,1.4,0.1,0.2,0.1,0.2,0.1,0.2,0.5,0.4,0.5,0.9,1.4,0.1,1.6,0.4,9.3,5.7,2.587130770372084,6.8
Sema4b,0.6437635406996124,3.0,0.9,2.3,2.9,2.9,0.6,1.0,0.6,0.1,1.5,3.5,4.5,2.0,1.8469811179937137,9.3,5.6,5.2,7.1,9.6,1.3,2.1,4.1,1.5,2.2,2.0,0.5,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.5,0.4,0.7,0.3,0.8,0.8,7.2,5.2,2.587130770372084,6.1
Sema6d,0.6437635406996124,2.1934467642466693,7.5,1.879100059206438,2.0509258570682114,1.7215099396916171,2.147727610277467,1.7911893945034771,9.1,7.1,1.877623820754549,13.1,1.5857300073366354,9.1,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,2.1275615745216383,1.3145833333334283,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,0.783307668617348,1.1622564258095514,3.9,0.6,1.4,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
